368;Which of the following statements is false about a gratuitous ARP packet?;"Gratuitous ARP packets are used to check for duplicate IP addresses. Normally a host does not receive an ARP Reply pack... ";Gratuitous ARP packets are used to advertise a new MAC address. If the MAC address of a host changes because its netwo...;Gratuitous ARP packets are used to activate gateways when a host is idle;Gratuitous ARP packets are used to notify the active/standby switchover of routers in a VRRP group;;2
412;Which of the following statements is false about ARP packets?;ARP Request packets are transmitted in broadcast mode.;ARP Reply packets are transmitted in unicast mode;Any network device needs to send ARP packets to obtain the data link layer identifier;ARP packets cannot traverse routers and cannot be forwarded to other broadcast domains.;;2
185;Which of the following statements is false about static routes?;The static routes have low requirements for the system performance;The static routes cannot automatically adapt to network topology changes.;The static routes are manually configured by the network administrator.;Routers need to exchange routing information through the static routes.;;3
1;Which of the following statements is the function of OSPFv3 LSUs during adjacency establishment?;OSPFv3 LSUs are used to send the required LSAs to the peer router;OSPFv3 LSUs are used to request the LSAs that are not included in the local LSDB;OSPFv3 LSUs are used to describe the local LSDB.;OSPFv3 LSUs are used to discover and maintain neighbor relationships.;;0
383;Which of the following statements is true about direct routes?;The priority of the direct route is lower than that of the dynamic route.;"The priority of the direct route is lower than that of the static route.";The administrator needs to manually configure the destination network and next-hop address for the direct route.;The direct route has the highest priority.;;3
413;Which of the following statements is true about link aggregation in manual load balancing mode?;"Inmanual load balancing mode all active interfaces forward data and load balance traffic.";A maximum of four active interfaces can be configured in manual load balancing mode.;In manual load balancing mode, devices at both ends of a link send LACPDUs to each other.;"The number of active interfaces can be set in manual load balancing mode.";;0
334;Which of the following statements is true about root bridge election of STP?;If the bridge priorities of devices are the same, the device with the largest MAC address becomes the root bridge.;The device with the largest bridge priority becomes the root bridge;The device with the smallest bridge priority becomes the root bridge.;If the bridge priorities are the same, the device with the largest number of ports becomes the root bridge;;2
282;Which of the following statements is true about the alternate port in RSTP?;"An alternate port acts as a backup of the designated port and provides a backup path from the root bridge to the related network segment.";"An alternate port acts as a backup of the root port and provides an alternate path from the designated bridge to the root bridge.";The alternate port does not forward user traffic but learns MAC addresses.;"The alternate port forwards user traffic and learns MAC addresses.";;1
262;Which of the following statements is true about the application scenarios of DHCP?;The DHCP client and DHCP server must be connected to the same switch.;Multiple DHCP servers are not allowed on the same network;"If the DHCP client and the DHCP server are on different network segments DHCP packets need to be forwarded through the DHCP relay agent.";"After receiving a DHCP Request or Offer packet the DHCP relay agent forwards the packet without modifying the packet format.";;2
283;Which of the following statements is true about the backup port in RSTP?;"A backup port acts as a backup of the designated port and provides a backup path from the root bridge to the related network segment";"A backup port acts as a backup of the root port and provides an alternate path from the designated bridge to the root bridge.";"The backup port does not forward user traffic but learns MAC addresses.";The backup port forwards user traffic and learns MAC addresses.;;0
483;Which of the following statements is true about the Forward Delay timer of STP?;Reduce the interval for sending BPDUs.;Improve the configuration BPDU lifetime, ensuring that the configuration BPDUs can be forwarded to more switches.;Improve the STP convergence speed.;Prevent temporary loops.;Delay is required when a port transitions between Blocking and Disabled.;3
475;Which of the following statements is true about the MAC address table of a switch?;The MAC address 5489-9811-0b49 is manually configured by the administrator.;The MAC address 5489-989d-1d30 is manually configured by the administrator.;The MAC address 5489-9885-18a8 is manually configured by the administrator;After the switch restarts, all the MAC addresses need to be learned again.;;0
326;Which of the following statements is true about the OSPF backbone area?;All areas can act as the backbone area.;Area 0 is the backbone area;All routers in the backbone area are ABRs.;When more than two routers run OSPF, the backbone area must be deployed.;;1
309;Which of the following statements is true about the OSPF DR?;"The DR is elected in preemption mode.";"The DR must be the device with the highest priority on the network.";If the priority of an interface is 0, the device where the interface resides cannot become the DR.;"A router with a larger router ID is elected as the DR.";;1
264;Which of the following statements is true about the static MAC address table?;Entries are manually configured and delivered to each interface card. The entries cannot be aged out.;After a device is reset, an interface card is hot swapped, or an interface card is reset, the static MAC address entries on the device or interface card are lost.;You can check whether data is forwarded between two connected devices by checking the static MAC address entries.;You can obtain the number of users communicating on an interface by checking the number of specified static MAC address entries.;;0
279;Which of the following statements is true about the TTL field in an IP packetheader?;The length of this field is 7 bits;This field is used to fragment packets;This field is used to prevent packets from looping;This field is used to display packet priorities;;2
170;Which of the following statements is true?;Switches work at the network layer;Routers work at the network layer;Switches work at the physical layer;Routers work at the physical layer;;1
9;Which of the following statements regarding layer-2 switch is incorrect?;The switch learns MAC addresses automatically.;The layer-3 header is modified before the received packet is transmitted.;The layer-2 header is modified before the received packet is transmitted.;The layer-2 LAN switch operates at data link layer.;;1
345;"Which of the following statements regarding the ""port trunk allow-pass vlan all"" command is true? ";The specified port allows all VLAN IDs to pass through.;The peer port connected to this port must have the same port trunk allow-pass vlan all command configured. ;The peer devise connected to this port can dynamically determine which VLAN IDs are allowed to pass through.;If the port default vlan 3 command is run on the connected remote device, VLAN 3 will be blocked between the two devices.;;0
125;Which of the following states indicates that the OSPF neighbor relationship hasbeen established?;Down;2-way;Full;Attempt;;1
351;Which of the following storage devices is used to store the srartup configuration files in a router?;SDRAM ;NVRAM;Flash;BootROM;;1
27;"Which of the following storage devices is used to store the startup configuration files in a router?<choice ident=""A""><choice ident=""B""><choice ident=""C""><choice ident=""D"">";SDRAM;NVRAM;Flash;BootROM;;1
431;Which of the following technologies can allow a host with IP address 10.0.0.1 to access the internet?;Static route.;Dynamic route;Route import.;NAT;;3
298;Which of the following technologies is used by the shared media network toforward data?;"CSMA/CD";CDMA/CD;CSMA/AC;TDMA/CD;;0
153;Which of the following technologies is used to bind MAC addresses to interfaceson a switch?;SEP.;"Port security.";ACL.;NAT.;;1
437;Which of the following transmission modes require(s) clock synchronization between the two communication parties?;Asynchronous transmission;Synchronous transmission;Wireless transmission;Data transmission;;1
202;Which of the following types of IPv6 addresses is used by OSPFv3 to send Hello packets?;Link-local address;Global unicast address;Multicast address;Anycast address;;0
385;Which of the following types of packets is used to carry RA packets for IPv6 stateless address autoconfiguration?;ICMPv6;IGMPv6;TCPv6;UPv6;;0
522;Which of the following values if the Flag field of an IPv6 multicast address indicates that the multicast address is a permanent multicast address?;0;1;2;3;;0
175;Which of the following values in the Protocol field in a PPP frame indicates an IP data packet?;21;8021;8821;8863;;0
187;Which of the following values of the Length/Type field in an Ethernet data frame indicates the PPPoE discovery stage?;8863;8864;806;800;;0
119;Which type of DHCP packets does a DHCP client send when it wants to leave anetwork?;DHCP Discover packet;DHCP Release packet;DHCP Request packet;"DHCP ACK packet";;1
142;Which type of packets does a DHCP server send to confirm that a host can use theobtained IP address?;DHCP Discover packet;DHCP Offer packet;DHCP Request packet;DHCP ACK packet;;3
69;While inspecting packets in the network, a network administrator discovers a frame with the destination MAC address of 01-00-5E-A0-B1-C3.What can the administrator determine from this?;The MAC address is a unicast address.;The MAC address is a broadcast address;The MAC address is a multicast address.;The MAC address is incorrect.;;2
346;You can use the Telnet protocol to manage Huawei devices. Which of the following statements is true?;The default Telnet port number is 22 and cannot be modified.;VTY interfaces must be enabled for Telnet and maximum of VTY interfaces can be used.;Telnet does not support authentication using a username and password.;An ACL cannot be deployed to enhance security on Telnet mode.;;1
521;MPLS dual-label stacking packets are _____ bytes longer than original IP packets.;4;8;16;32;;1
313;Which of the following commands can be used to view only static routes on the VRP?;display ip routing-table;display ip routing-table statistics;display ip routing-table verbose;display ip routing-table protocol static;;3
11;Which of the following statements regarding static and dynamic routing is incorrect?;The static route can be easily configured and managed on the enterprise network.;The use of dynamic routing is more convenient for the administrator to manage the network following network convergence.;The static route can automatically recover when a link failure is encountered.;Dynamic routing will use more resources than static routes.;;2
379;"[R1]display interface g0/0/0GigabitEthernet0/0/0 current state : Administratively DOWN Line protocol current state : DOWN Which of the following statements about the ""display interface g0/0/0"" command output is true?";A cable is incorrectly connected to GigabitEthernet 0/0/0.;No IP address is configured for GigabitEthernet 0/0/0.;No dynamic routing protocol is enabled on GigabitEthernet 0/0/0.;GigabitEthernet 0/0/0 is manually disabled by the administrator.;;3
154;"display startup MainBoard: Startup system software: sd1:/ar2220-v200r003c00spc200.cc Next startup system software: sd1:/ar2220-v200r003c00spc2001cc Backup system software for next startup: null Startup saved-configuration file: null Next startup saved-configuration file: null Startup license file: null Next startup license file: null Startup patch package: null Next startup patch package: null Startup voice-files: null Next startup voice-files: null The preceding information is the \""display startup\"" command output on the AR2200 router. Which of the following statements is false about such information?";The running configuration file is not saved.;The system file used for this startup is ar2220-v200r003c00spc200.cc.;"The system file for next startup cannot be modified. ";"You can run the \""startup system software <startup-software-name>\"" command to modify the system file for next startup.";;2
330;During the establishment of an adjacency, which of the following packets is used by OSPFv3 to acknowledge received LSUs?;LSACK;LSU;DD;LSR;;0
378;On a network running STP, which of the following packets is sent by the downstreamdevice to notify the upstream device of the topology change?;Configuration BPDU;TC packet;TCA packet;TCN BPDU;;3
300;What is the neighbor state when an OSPFv3 adjacency is established?;Down;2-way;Full;Loading;;1
401;Which of the following packets is used by OSPFv3 to maintain neighbor relationships?;Hello packet;Database Description (DD) packet;Link State Request (LSR) packet;Link State Update (LSIJ) packet;;0
360;Which of the following statements about a port on a switch is/are false? interface GigabitEthernet0/0/1 port link-type trunk port trunk pvid vlan 200 port trunk allow-pass vlan 100 ;The link type of the port is trunk.;If the VLAN tag carried in a data frame is 100, the switch removes the VLAN  tag and sends the frame.;If the port receives data frames without VLAN tags, the switch needs to add VLAN tag 200.;The port cannot send data frames carrying VLAN tag 200.;;1
372;Which of the following statements about IPv6 stateless address autoconfiguration and DHCPv6 is true?;DHCPv6 uses RA and RS packets to allocate addresses to hosts;DHCPv6 must allocate both DNS and IPv6 addresses to hosts;IPv6 stateless address autoconfiguration requires multiple DHCPv6 packets.;The DHCPv6 server can record the IPv6 addresses allocated to hosts.;;3
